county,date,vaccines_started,vaccines_completed,vaccines_first_additional_dose
Ashland,2021-01-22,398,11,0
Ashland,2021-01-23,37,7,0
Ashland,2021-01-24,42,1,0
Ashland,2021-01-25,74,105,0
Ashland,2021-01-26,70,192,0
Ashland,2021-01-27,84,78,0
Ashland,2021-01-28,52,59,0
Ashland,2021-01-29,523,87,0
Ashland,2021-01-30,34,3,0
Ashland,2021-01-31,15,5,0
Ashland,2021-02-01,36,99,0
Ashland,2021-02-02,52,57,0
Ashland,2021-02-03,41,133,0
Ashland,2021-02-04,111,109,0
Ashland,2021-02-05,284,108,0
Ashland,2021-02-06,41,43,0
Ashland,2021-02-07,21,5,0
Ashland,2021-02-08,56,114,0
Ashland,2021-02-09,33,63,0
Ashland,2021-02-10,74,78,0
Ashland,2021-02-11,347,153,0
Ashland,2021-02-12,73,128,0
Ashland,2021-02-13,34,16,0
Ashland,2021-02-14,11,16,0
Ashland,2021-02-15,37,62,0
Ashland,2021-02-16,28,59,0
Ashland,2021-02-17,134,96,0
Ashland,2021-02-18,36,57,0
Ashland,2021-02-19,563,382,0
Ashland,2021-02-20,7,44,0
Ashland,2021-02-21,3,32,0
Ashland,2021-02-22,12,24,0
Ashland,2021-02-23,188,64,0
Ashland,2021-02-24,25,56,0
Ashland,2021-02-25,124,542,0
Ashland,2021-02-26,506,91,0
Ashland,2021-02-27,65,23,0
Ashland,2021-02-28,28,22,0
Ashland,2021-03-01,76,67,0
Ashland,2021-03-02,112,39,0
Ashland,2021-03-03,397,68,0
Ashland,2021-03-04,574,299,0
Ashland,2021-03-05,408,353,0
Ashland,2021-03-06,67,41,0
Ashland,2021-03-07,17,16,0
Ashland,2021-03-08,367,313,0
Ashland,2021-03-09,148,53,0
Ashland,2021-03-10,517,64,0
Ashland,2021-03-11,171,425,0
Ashland,2021-03-12,851,498,0
Ashland,2021-03-13,77,61,0
Ashland,2021-03-14,26,5,0
Ashland,2021-03-15,54,15,0
Ashland,2021-03-16,130,63,0
Ashland,2021-03-17,539,99,0
Ashland,2021-03-18,598,146,0
Ashland,2021-03-19,98,76,0
Ashland,2021-03-20,59,10,0
Ashland,2021-03-21,14,9,0
Ashland,2021-03-22,92,20,0
Ashland,2021-03-23,82,76,0
Ashland,2021-03-24,420,120,0
Ashland,2021-03-25,68,104,0
Ashland,2021-03-26,336,665,0
Ashland,2021-03-27,57,51,0
Ashland,2021-03-28,17,21,0
Ashland,2021-03-29,37,59,0
Ashland,2021-03-30,76,85,0
Ashland,2021-03-31,427,188,0
Ashland,2021-04-01,114,117,0
Ashland,2021-04-02,199,807,0
Ashland,2021-04-03,42,125,0
Ashland,2021-04-04,15,18,0
Ashland,2021-04-05,40,70,0
Ashland,2021-04-06,74,113,0
Ashland,2021-04-07,234,207,0
Ashland,2021-04-08,303,1171,0
Ashland,2021-04-09,82,144,0
Ashland,2021-04-10,28,78,0
Ashland,2021-04-11,16,32,0
Ashland,2021-04-12,48,78,0
Ashland,2021-04-13,80,88,0
Ashland,2021-04-14,70,75,0
Ashland,2021-04-15,123,89,0
Ashland,2021-04-16,123,812,0
Ashland,2021-04-17,65,65,0
Ashland,2021-04-18,17,19,0
Ashland,2021-04-19,65,50,0
Ashland,2021-04-20,72,60,0
Ashland,2021-04-21,133,339,0
Ashland,2021-04-22,91,70,0
Ashland,2021-04-23,127,354,0
Ashland,2021-04-24,71,92,0
Ashland,2021-04-25,20,9,0
Ashland,2021-04-26,41,34,0
Ashland,2021-04-27,61,62,0
Ashland,2021-04-28,117,277,0
Ashland,2021-04-29,118,206,0
Ashland,2021-04-30,64,85,0
Ashland,2021-05-01,34,75,0
Ashland,2021-05-02,17,9,0
Ashland,2021-05-03,30,38,0
Ashland,2021-05-04,45,49,0
Ashland,2021-05-05,38,51,0
Ashland,2021-05-06,43,81,0
Ashland,2021-05-07,72,224,0
Ashland,2021-05-08,27,71,0
Ashland,2021-05-09,9,13,0
Ashland,2021-05-10,27,36,0
Ashland,2021-05-11,39,52,0
Ashland,2021-05-12,49,84,0
Ashland,2021-05-13,86,130,0
Ashland,2021-05-14,97,89,0
Ashland,2021-05-15,126,103,0
Ashland,2021-05-16,46,9,0
Ashland,2021-05-17,86,58,0
Ashland,2021-05-18,94,58,0
Ashland,2021-05-19,82,49,0
Ashland,2021-05-20,58,46,0
Ashland,2021-05-21,189,218,0
Ashland,2021-05-22,62,60,0
Ashland,2021-05-23,51,15,0
Ashland,2021-05-24,41,32,0
Ashland,2021-05-25,49,52,0
Ashland,2021-05-26,53,64,0
Ashland,2021-05-27,69,82,0
Ashland,2021-05-28,46,81,0
Ashland,2021-05-29,31,42,0
Ashland,2021-05-30,15,16,0
Ashland,2021-05-31,21,26,0
Ashland,2021-06-01,15,36,0
Ashland,2021-06-02,45,44,0
Ashland,2021-06-03,49,80,0
Ashland,2021-06-04,51,123,0
Ashland,2021-06-05,19,37,0
Ashland,2021-06-06,6,25,0
Ashland,2021-06-07,28,56,0
Ashland,2021-06-08,40,71,0
Ashland,2021-06-09,37,64,0
Ashland,2021-06-10,39,89,0
Ashland,2021-06-11,40,89,0
Ashland,2021-06-12,17,74,0
Ashland,2021-06-13,4,31,0
Ashland,2021-06-14,16,58,0
Ashland,2021-06-15,25,88,0
Ashland,2021-06-16,11,44,0
Ashland,2021-06-17,25,82,0
Ashland,2021-06-18,13,71,0
Ashland,2021-06-19,12,50,0
Ashland,2021-06-20,6,23,0
Ashland,2021-06-21,17,23,0
Ashland,2021-06-22,9,30,0
Ashland,2021-06-23,21,54,0
Ashland,2021-06-24,19,35,0
Ashland,2021-06-25,19,30,0
Ashland,2021-06-26,8,27,0
Ashland,2021-06-27,1,9,0
Ashland,2021-06-28,20,40,0
Ashland,2021-06-29,11,31,0
Ashland,2021-06-30,26,27,0
Ashland,2021-07-01,22,29,0
Ashland,2021-07-02,26,35,0
Ashland,2021-07-03,11,17,0
Ashland,2021-07-04,6,0,0
Ashland,2021-07-05,8,13,0
Ashland,2021-07-06,19,27,0
Ashland,2021-07-07,21,19,0
Ashland,2021-07-08,12,23,0
Ashland,2021-07-09,16,11,0
Ashland,2021-07-10,13,16,0
Ashland,2021-07-11,3,6,0
Ashland,2021-07-12,2,13,0
Ashland,2021-07-13,18,25,0
Ashland,2021-07-14,19,21,0
Ashland,2021-07-15,9,11,0
Ashland,2021-07-16,15,11,0
Ashland,2021-07-17,8,15,0
Ashland,2021-07-18,10,3,0
Ashland,2021-07-19,28,9,0
Ashland,2021-07-20,22,14,0
Ashland,2021-07-21,29,18,0
Ashland,2021-07-22,27,14,0
Ashland,2021-07-23,25,35,0
Ashland,2021-07-24,21,5,0
Ashland,2021-07-25,14,8,0
Ashland,2021-07-26,27,11,0
Ashland,2021-07-27,42,12,0
Ashland,2021-07-28,41,15,0
Ashland,2021-07-29,35,12,0
Ashland,2021-07-30,57,28,0
Ashland,2021-07-31,17,19,0
Ashland,2021-08-01,21,7,0
Ashland,2021-08-02,36,17,0
Ashland,2021-08-03,47,21,0
Ashland,2021-08-04,51,26,0
Ashland,2021-08-05,32,17,0
Ashland,2021-08-06,56,22,0
Ashland,2021-08-07,19,9,0
Ashland,2021-08-08,12,10,0
Ashland,2021-08-09,42,23,0
Ashland,2021-08-10,37,20,0
Ashland,2021-08-11,31,31,0
Ashland,2021-08-12,22,18,0
Ashland,2021-08-13,62,24,1
Ashland,2021-08-14,21,14,1
Ashland,2021-08-15,10,4,0
Ashland,2021-08-16,38,36,6
Ashland,2021-08-17,33,22,6
Ashland,2021-08-18,45,20,9
Ashland,2021-08-19,37,34,10
Ashland,2021-08-20,36,30,6
Ashland,2021-08-21,32,13,1
Ashland,2021-08-22,16,17,3
Ashland,2021-08-23,39,35,3
Ashland,2021-08-24,34,32,2
Ashland,2021-08-25,43,42,9
Ashland,2021-08-26,49,30,5
Ashland,2021-08-27,64,48,2
Ashland,2021-08-28,28,19,1
Ashland,2021-08-29,25,19,1
Ashland,2021-08-30,37,34,7
Ashland,2021-08-31,36,31,0
Ashland,2021-09-01,64,27,6
Ashland,2021-09-02,45,28,5
Ashland,2021-09-03,66,45,6
Ashland,2021-09-04,34,19,3
Ashland,2021-09-05,26,18,0
Ashland,2021-09-06,17,11,1
Ashland,2021-09-07,64,31,1
Ashland,2021-09-08,45,27,1
Ashland,2021-09-09,44,35,3
Ashland,2021-09-10,90,64,7
Ashland,2021-09-11,46,30,0
Ashland,2021-09-12,9,11,1
Ashland,2021-09-13,41,37,5
Ashland,2021-09-14,39,26,0
Ashland,2021-09-15,51,41,7
Ashland,2021-09-16,52,48,7
Ashland,2021-09-17,42,46,9
Ashland,2021-09-18,22,29,2
Ashland,2021-09-19,9,24,2
Ashland,2021-09-20,45,28,1
Ashland,2021-09-21,22,24,3
Ashland,2021-09-22,33,37,1
Ashland,2021-09-23,31,22,1
Ashland,2021-09-24,35,46,19
Ashland,2021-09-25,20,32,33
Ashland,2021-09-26,11,24,15
Ashland,2021-09-27,20,39,53
Ashland,2021-09-28,24,35,50
Ashland,2021-09-29,37,37,81
Ashland,2021-09-30,20,45,58
Ashland,2021-10-01,26,53,55
Ashland,2021-10-02,16,26,25
Ashland,2021-10-03,12,28,17
Ashland,2021-10-04,24,34,64
Ashland,2021-10-05,17,42,55
Ashland,2021-10-06,33,36,36
Ashland,2021-10-07,20,40,87
Ashland,2021-10-08,28,54,49
Ashland,2021-10-09,12,25,44
Ashland,2021-10-10,9,9,17
Ashland,2021-10-11,24,18,44
Ashland,2021-10-12,14,23,40
Ashland,2021-10-13,9,18,75
Ashland,2021-10-14,21,24,54
Ashland,2021-10-15,37,42,45
Ashland,2021-10-16,11,22,28
Ashland,2021-10-17,12,19,11
Ashland,2021-10-18,33,30,88
Ashland,2021-10-19,18,21,41
Ashland,2021-10-20,32,22,91
Ashland,2021-10-21,30,17,61
Ashland,2021-10-22,42,23,98
Ashland,2021-10-23,13,15,54
Ashland,2021-10-24,10,9,39
Ashland,2021-10-25,31,20,140
Ashland,2021-10-26,32,22,124
Ashland,2021-10-27,26,28,219
Ashland,2021-10-28,20,11,191
Ashland,2021-10-29,36,33,188
Ashland,2021-10-30,7,13,57
Ashland,2021-10-31,3,11,26
Ashland,2021-11-01,18,19,87
Ashland,2021-11-02,27,16,132
Ashland,2021-11-03,22,23,166
Ashland,2021-11-04,21,24,148
Ashland,2021-11-05,19,28,152
Ashland,2021-11-06,11,13,47
Ashland,2021-11-07,7,8,34
Ashland,2021-11-08,34,35,117
Ashland,2021-11-09,30,25,101
Ashland,2021-11-10,12,24,227
Ashland,2021-11-11,24,24,104
Ashland,2021-11-12,35,43,203
Ashland,2021-11-13,22,17,43
Ashland,2021-11-14,5,6,30
Ashland,2021-11-15,38,33,115
Ashland,2021-11-16,25,26,172
Ashland,2021-11-17,99,29,82
Ashland,2021-11-18,20,35,181
Ashland,2021-11-19,17,41,150
Ashland,2021-11-20,17,8,57
Ashland,2021-11-21,8,6,36
Ashland,2021-11-22,30,38,136
Ashland,2021-11-23,38,28,154
Ashland,2021-11-24,33,38,118
Ashland,2021-11-25,0,3,5
Ashland,2021-11-26,28,20,76
Ashland,2021-11-27,5,12,40
Ashland,2021-11-28,4,7,39
Ashland,2021-11-29,40,25,112
Ashland,2021-11-30,29,25,158
Ashland,2021-12-01,24,21,159
Ashland,2021-12-02,30,20,159
Ashland,2021-12-03,40,35,194
Ashland,2021-12-04,11,24,73
Ashland,2021-12-05,14,12,33
Ashland,2021-12-06,22,32,136
Ashland,2021-12-07,20,17,133
Ashland,2021-12-08,17,33,112
Ashland,2021-12-09,20,33,131
Ashland,2021-12-10,15,30,102
Ashland,2021-12-11,8,22,57
Ashland,2021-12-12,4,11,36
Ashland,2021-12-13,19,18,113
Ashland,2021-12-14,18,26,118
Ashland,2021-12-15,21,21,114
Ashland,2021-12-16,16,19,118
Ashland,2021-12-17,24,28,151
Ashland,2021-12-18,9,14,62
Ashland,2021-12-19,7,8,38
Ashland,2021-12-20,32,36,142
Ashland,2021-12-21,27,26,132
Ashland,2021-12-22,36,29,123
Ashland,2021-12-23,31,18,109
Ashland,2021-12-24,10,6,25
Ashland,2021-12-25,0,0,0
Ashland,2021-12-26,8,14,28
Ashland,2021-12-27,29,22,93
Ashland,2021-12-28,27,35,121
Ashland,2021-12-29,36,15,104
Ashland,2021-12-30,20,22,94
Ashland,2021-12-31,14,9,54
Ashland,2022-01-01,2,1,3
Ashland,2022-01-02,11,6,22
Ashland,2022-01-03,16,24,85
Ashland,2022-01-04,14,16,58
Ashland,2022-01-05,13,21,59
Ashland,2022-01-06,12,2,36
Ashland,2022-01-07,0,0,0
Ashtabula,2020-12-14,0,0,0
Ashtabula,2020-12-15,0,0,0
Ashtabula,2020-12-16,0,0,0
Ashtabula,2020-12-17,2,0,0
Ashtabula,2020-12-18,8,0,0
Ashtabula,2020-12-19,0,0,0
Ashtabula,2020-12-20,0,0,0
Ashtabula,2020-12-21,67,0,0
Ashtabula,2020-12-22,46,0,0
Ashtabula,2020-12-23,316,0,0
Ashtabula,2020-12-24,15,0,0
Ashtabula,2020-12-25,2,0,0
Ashtabula,2020-12-26,45,0,0
Ashtabula,2020-12-27,10,0,0
Ashtabula,2020-12-28,111,0,0
Ashtabula,2020-12-29,278,0,0
Ashtabula,2020-12-30,281,0,0
Ashtabula,2020-12-31,150,1,0
Ashtabula,2021-01-01,128,17,0
Ashtabula,2021-01-02,16,0,0
Ashtabula,2021-01-03,4,0,0
Ashtabula,2021-01-04,142,1,0
Ashtabula,2021-01-05,334,6,0
Ashtabula,2021-01-06,309,4,0
Ashtabula,2021-01-07,300,2,0
Ashtabula,2021-01-08,210,3,0
Ashtabula,2021-01-09,80,0,0
Ashtabula,2021-01-10,3,1,0
Ashtabula,2021-01-11,154,58,0
Ashtabula,2021-01-12,159,5,0
Ashtabula,2021-01-13,266,281,0
Ashtabula,2021-01-14,265,13,0
Ashtabula,2021-01-15,275,4,0
Ashtabula,2021-01-16,10,2,0
Ashtabula,2021-01-17,4,3,0
Ashtabula,2021-01-18,61,24,0
Ashtabula,2021-01-19,217,119,0
Ashtabula,2021-01-20,174,110,0
Ashtabula,2021-01-21,339,81,0
Ashtabula,2021-01-22,300,22,0
Ashtabula,2021-01-23,756,3,0
Ashtabula,2021-01-24,122,7,0
Ashtabula,2021-01-25,373,175,0
Ashtabula,2021-01-26,246,210,0
Ashtabula,2021-01-27,253,297,0
Ashtabula,2021-01-28,608,335,0
Ashtabula,2021-01-29,440,68,0
Ashtabula,2021-01-30,260,73,0
Ashtabula,2021-01-31,38,4,0
Ashtabula,2021-02-01,179,187,0
Ashtabula,2021-02-02,223,197,0
Ashtabula,2021-02-03,274,342,0
Ashtabula,2021-02-04,659,212,0
Ashtabula,2021-02-05,470,275,0
Ashtabula,2021-02-06,257,22,0
Ashtabula,2021-02-07,50,2,0
Ashtabula,2021-02-08,226,104,0
Ashtabula,2021-02-09,112,132,0
Ashtabula,2021-02-10,95,129,0
Ashtabula,2021-02-11,191,355,0
Ashtabula,2021-02-12,307,320,0
Ashtabula,2021-02-13,227,655,0
Ashtabula,2021-02-14,27,25,0
Ashtabula,2021-02-15,87,158,0
Ashtabula,2021-02-16,56,311,0
Ashtabula,2021-02-17,93,261,0
Ashtabula,2021-02-18,84,387,0
Ashtabula,2021-02-19,33,239,0
Ashtabula,2021-02-20,108,62,0
Ashtabula,2021-02-21,17,108,0
Ashtabula,2021-02-22,20,416,0
Ashtabula,2021-02-23,111,225,0
Ashtabula,2021-02-24,372,252,0
Ashtabula,2021-02-25,731,368,0
Ashtabula,2021-02-26,310,320,0
Ashtabula,2021-02-27,200,224,0
Ashtabula,2021-02-28,55,25,0
Ashtabula,2021-03-01,161,94,0
Ashtabula,2021-03-02,278,186,0
Ashtabula,2021-03-03,496,271,0
Ashtabula,2021-03-04,771,682,0
Ashtabula,2021-03-05,397,612,0
Ashtabula,2021-03-06,282,357,0
Ashtabula,2021-03-07,331,314,0
Ashtabula,2021-03-08,319,388,0
Ashtabula,2021-03-09,497,352,0
Ashtabula,2021-03-10,543,317,0
Ashtabula,2021-03-11,981,490,0
Ashtabula,2021-03-12,511,557,0
Ashtabula,2021-03-13,1230,708,0
Ashtabula,2021-03-14,168,113,0
Ashtabula,2021-03-15,318,121,0
Ashtabula,2021-03-16,426,150,0
Ashtabula,2021-03-17,371,264,0
Ashtabula,2021-03-18,886,281,0
Ashtabula,2021-03-19,301,276,0
Ashtabula,2021-03-20,178,182,0
Ashtabula,2021-03-21,51,46,0
Ashtabula,2021-03-22,643,118,0
Ashtabula,2021-03-23,310,265,0
Ashtabula,2021-03-24,518,234,0
Ashtabula,2021-03-25,342,802,0
Ashtabula,2021-03-26,497,318,0
Ashtabula,2021-03-27,543,209,0
Ashtabula,2021-03-28,66,57,0
Ashtabula,2021-03-29,152,169,0
Ashtabula,2021-03-30,876,302,0
Ashtabula,2021-03-31,535,514,0
Ashtabula,2021-04-01,598,725,0
Ashtabula,2021-04-02,275,248,0
Ashtabula,2021-04-03,519,254,0
Ashtabula,2021-04-04,43,68,0
Ashtabula,2021-04-05,202,245,0
Ashtabula,2021-04-06,409,425,0
Ashtabula,2021-04-07,567,405,0
Ashtabula,2021-04-08,579,710,0
Ashtabula,2021-04-09,294,328,0
Ashtabula,2021-04-10,673,609,0
Ashtabula,2021-04-11,60,101,0
Ashtabula,2021-04-12,109,265,0
Ashtabula,2021-04-13,397,322,0
Ashtabula,2021-04-14,229,305,0
Ashtabula,2021-04-15,169,764,0
Ashtabula,2021-04-16,208,282,0
Ashtabula,2021-04-17,380,130,0
Ashtabula,2021-04-18,31,57,0
Ashtabula,2021-04-19,68,599,0
Ashtabula,2021-04-20,153,310,0
Ashtabula,2021-04-21,138,525,0
Ashtabula,2021-04-22,179,283,0
Ashtabula,2021-04-23,157,388,0
Ashtabula,2021-04-24,209,509,0
Ashtabula,2021-04-25,60,41,0
Ashtabula,2021-04-26,132,116,0
Ashtabula,2021-04-27,249,725,0
Ashtabula,2021-04-28,192,465,0
Ashtabula,2021-04-29,192,516,0
Ashtabula,2021-04-30,143,363,0
Ashtabula,2021-05-01,183,580,0
Ashtabula,2021-05-02,58,55,0
Ashtabula,2021-05-03,66,97,0
Ashtabula,2021-05-04,133,258,0
Ashtabula,2021-05-05,125,337,0
Ashtabula,2021-05-06,223,725,0
Ashtabula,2021-05-07,163,344,0
Ashtabula,2021-05-08,146,464,0
Ashtabula,2021-05-09,16,39,0
Ashtabula,2021-05-10,54,66,0
Ashtabula,2021-05-11,124,357,0
Ashtabula,2021-05-12,98,202,0
Ashtabula,2021-05-13,173,210,0
Ashtabula,2021-05-14,217,177,0
Ashtabula,2021-05-15,182,363,0
Ashtabula,2021-05-16,74,32,0
Ashtabula,2021-05-17,180,97,0
Ashtabula,2021-05-18,280,299,0
Ashtabula,2021-05-19,217,220,0
Ashtabula,2021-05-20,244,231,0
Ashtabula,2021-05-21,207,195,0
Ashtabula,2021-05-22,204,184,0
Ashtabula,2021-05-23,48,56,0
Ashtabula,2021-05-24,133,105,0
Ashtabula,2021-05-25,164,222,0
Ashtabula,2021-05-26,123,108,0
Ashtabula,2021-05-27,192,223,0
Ashtabula,2021-05-28,157,184,0
Ashtabula,2021-05-29,90,90,0
Ashtabula,2021-05-30,36,31,0
Ashtabula,2021-05-31,18,37,0
Ashtabula,2021-06-01,140,164,0
Ashtabula,2021-06-02,110,91,0
Ashtabula,2021-06-03,89,192,0
Ashtabula,2021-06-04,92,214,0
Ashtabula,2021-06-05,72,149,0
Ashtabula,2021-06-06,32,90,0
Ashtabula,2021-06-07,48,119,0
Ashtabula,2021-06-08,87,183,0
Ashtabula,2021-06-09,67,152,0
Ashtabula,2021-06-10,56,197,0
Ashtabula,2021-06-11,82,161,0
Ashtabula,2021-06-12,69,147,0
Ashtabula,2021-06-13,30,89,0
Ashtabula,2021-06-14,64,100,0
Ashtabula,2021-06-15,74,185,0
Ashtabula,2021-06-16,58,156,0
Ashtabula,2021-06-17,49,170,0
Ashtabula,2021-06-18,47,130,0
Ashtabula,2021-06-19,27,98,0
Ashtabula,2021-06-20,22,51,0
Ashtabula,2021-06-21,24,41,0
Ashtabula,2021-06-22,46,122,0
Ashtabula,2021-06-23,63,118,0
Ashtabula,2021-06-24,50,115,0
Ashtabula,2021-06-25,61,83,0
Ashtabula,2021-06-26,26,50,0
Ashtabula,2021-06-27,13,25,0
Ashtabula,2021-06-28,26,50,0
Ashtabula,2021-06-29,48,97,0
Ashtabula,2021-06-30,45,91,0
Ashtabula,2021-07-01,30,63,0
Ashtabula,2021-07-02,49,58,0
Ashtabula,2021-07-03,34,56,0
Ashtabula,2021-07-04,1,5,0
Ashtabula,2021-07-05,21,38,0
Ashtabula,2021-07-06,35,84,0
Ashtabula,2021-07-07,20,50,0
Ashtabula,2021-07-08,39,44,0
Ashtabula,2021-07-09,37,47,0
Ashtabula,2021-07-10,41,40,0
Ashtabula,2021-07-11,26,34,0
Ashtabula,2021-07-12,36,48,0
Ashtabula,2021-07-13,60,71,0
Ashtabula,2021-07-14,20,36,0
Ashtabula,2021-07-15,75,49,0
Ashtabula,2021-07-16,42,52,0
Ashtabula,2021-07-17,29,20,0
Ashtabula,2021-07-18,22,11,0
Ashtabula,2021-07-19,48,33,0
Ashtabula,2021-07-20,49,61,0
Ashtabula,2021-07-21,62,47,0
Ashtabula,2021-07-22,50,51,0
Ashtabula,2021-07-23,57,54,0
Ashtabula,2021-07-24,35,23,0
Ashtabula,2021-07-25,21,12,0
Ashtabula,2021-07-26,40,27,0
Ashtabula,2021-07-27,80,40,0
Ashtabula,2021-07-28,61,29,0
Ashtabula,2021-07-29,68,40,0
Ashtabula,2021-07-30,104,51,0
Ashtabula,2021-07-31,38,22,0
Ashtabula,2021-08-01,49,17,0
Ashtabula,2021-08-02,52,38,0
Ashtabula,2021-08-03,85,53,0
Ashtabula,2021-08-04,72,35,0
Ashtabula,2021-08-05,53,40,0
Ashtabula,2021-08-06,133,47,0
Ashtabula,2021-08-07,44,26,0
Ashtabula,2021-08-08,50,31,0
Ashtabula,2021-08-09,65,45,0
Ashtabula,2021-08-10,92,71,0
Ashtabula,2021-08-11,96,50,0
Ashtabula,2021-08-12,73,46,0
Ashtabula,2021-08-13,75,63,2
Ashtabula,2021-08-14,51,45,14
Ashtabula,2021-08-15,29,23,2
Ashtabula,2021-08-16,77,66,15
Ashtabula,2021-08-17,80,70,9
Ashtabula,2021-08-18,70,53,9
Ashtabula,2021-08-19,82,41,11
Ashtabula,2021-08-20,92,45,13
Ashtabula,2021-08-21,29,33,6
Ashtabula,2021-08-22,49,62,2
Ashtabula,2021-08-23,116,71,17
Ashtabula,2021-08-24,92,54,22
Ashtabula,2021-08-25,78,45,26
Ashtabula,2021-08-26,75,51,11
Ashtabula,2021-08-27,68,105,16
Ashtabula,2021-08-28,49,40,9
Ashtabula,2021-08-29,31,35,6
Ashtabula,2021-08-30,70,58,4
Ashtabula,2021-08-31,68,71,23
Ashtabula,2021-09-01,61,60,15
Ashtabula,2021-09-02,58,36,4
Ashtabula,2021-09-03,67,64,14
Ashtabula,2021-09-04,36,38,8
Ashtabula,2021-09-05,38,47,6
Ashtabula,2021-09-06,26,26,0
Ashtabula,2021-09-07,65,98,22
Ashtabula,2021-09-08,83,63,9
Ashtabula,2021-09-09,60,59,20
Ashtabula,2021-09-10,76,85,7
Ashtabula,2021-09-11,63,64,3
Ashtabula,2021-09-12,43,31,1
Ashtabula,2021-09-13,84,76,5
Ashtabula,2021-09-14,56,95,11
Ashtabula,2021-09-15,51,52,9
Ashtabula,2021-09-16,71,91,2
Ashtabula,2021-09-17,50,59,9
Ashtabula,2021-09-18,42,30,8
Ashtabula,2021-09-19,45,46,1
Ashtabula,2021-09-20,57,78,6
Ashtabula,2021-09-21,78,78,15
Ashtabula,2021-09-22,46,39,9
Ashtabula,2021-09-23,32,50,12
Ashtabula,2021-09-24,44,53,35
Ashtabula,2021-09-25,27,47,86
Ashtabula,2021-09-26,39,51,45
Ashtabula,2021-09-27,44,36,107
Ashtabula,2021-09-28,60,65,170
Ashtabula,2021-09-29,43,60,94
Ashtabula,2021-09-30,28,49,104
Ashtabula,2021-10-01,40,65,102
Ashtabula,2021-10-02,31,29,57
Ashtabula,2021-10-03,21,31,52
Ashtabula,2021-10-04,45,53,135
Ashtabula,2021-10-05,46,52,144
Ashtabula,2021-10-06,51,65,76
Ashtabula,2021-10-07,45,36,164
Ashtabula,2021-10-08,47,47,97
Ashtabula,2021-10-09,26,40,176
Ashtabula,2021-10-10,15,31,29
Ashtabula,2021-10-11,35,45,148
Ashtabula,2021-10-12,33,49,102
Ashtabula,2021-10-13,21,37,79
Ashtabula,2021-10-14,62,60,109
Ashtabula,2021-10-15,34,45,97
Ashtabula,2021-10-16,21,24,34
Ashtabula,2021-10-17,15,28,54
Ashtabula,2021-10-18,31,33,77
Ashtabula,2021-10-19,34,49,137
Ashtabula,2021-10-20,25,29,120
Ashtabula,2021-10-21,23,27,106
Ashtabula,2021-10-22,35,36,168
Ashtabula,2021-10-23,41,24,169
Ashtabula,2021-10-24,30,20,134
Ashtabula,2021-10-25,51,41,381
Ashtabula,2021-10-26,56,42,617
Ashtabula,2021-10-27,34,24,403
Ashtabula,2021-10-28,58,36,363
Ashtabula,2021-10-29,55,43,342
Ashtabula,2021-10-30,22,25,206
Ashtabula,2021-10-31,11,11,90
Ashtabula,2021-11-01,44,40,452
Ashtabula,2021-11-02,54,38,510
Ashtabula,2021-11-03,47,36,240
Ashtabula,2021-11-04,58,58,680
Ashtabula,2021-11-05,65,32,262
Ashtabula,2021-11-06,37,22,246
Ashtabula,2021-11-07,23,16,89
Ashtabula,2021-11-08,61,22,165
Ashtabula,2021-11-09,135,41,433
Ashtabula,2021-11-10,85,43,337
Ashtabula,2021-11-11,76,29,271
Ashtabula,2021-11-12,101,42,337
Ashtabula,2021-11-13,44,23,129
Ashtabula,2021-11-14,49,23,173
Ashtabula,2021-11-15,67,38,254
Ashtabula,2021-11-16,122,44,413
Ashtabula,2021-11-17,53,20,264
Ashtabula,2021-11-18,94,42,355
Ashtabula,2021-11-19,102,38,401
Ashtabula,2021-11-20,53,26,173
Ashtabula,2021-11-21,26,17,103
Ashtabula,2021-11-22,62,21,286
Ashtabula,2021-11-23,97,39,466
Ashtabula,2021-11-24,65,32,175
Ashtabula,2021-11-25,0,2,1
Ashtabula,2021-11-26,60,35,164
Ashtabula,2021-11-27,34,28,93
Ashtabula,2021-11-28,22,23,89
Ashtabula,2021-11-29,63,43,187
Ashtabula,2021-11-30,94,114,383
Ashtabula,2021-12-01,70,49,251
Ashtabula,2021-12-02,85,73,350
Ashtabula,2021-12-03,124,87,417
Ashtabula,2021-12-04,19,45,172
Ashtabula,2021-12-05,19,20,87
Ashtabula,2021-12-06,68,43,287
Ashtabula,2021-12-07,85,72,387
Ashtabula,2021-12-08,54,50,239
Ashtabula,2021-12-09,64,48,357
Ashtabula,2021-12-10,98,80,303
Ashtabula,2021-12-11,23,22,119
Ashtabula,2021-12-12,19,25,83
Ashtabula,2021-12-13,54,29,300
Ashtabula,2021-12-14,59,74,365
Ashtabula,2021-12-15,49,42,195
Ashtabula,2021-12-16,70,36,380
Ashtabula,2021-12-17,69,80,315
Ashtabula,2021-12-18,34,17,137
Ashtabula,2021-12-19,24,15,76
Ashtabula,2021-12-20,60,54,247
Ashtabula,2021-12-21,105,73,428
Ashtabula,2021-12-22,52,30,224
Ashtabula,2021-12-23,72,52,250
Ashtabula,2021-12-24,4,2,41
Ashtabula,2021-12-25,0,0,0
Ashtabula,2021-12-26,14,19,52
Ashtabula,2021-12-27,61,54,202
Ashtabula,2021-12-28,99,78,411
Ashtabula,2021-12-29,55,33,180
Ashtabula,2021-12-30,70,46,185
